,Unnamed: 0,app,size,price,rating_count,rating_count_ver,rating,rating_ver,content,category,free,less or equal $2,$2-$5,greater than $5
134,134,MindNode – Delightful Mind Mapping,1.7184601673335265,9.99,1296,4,4.0,5.0,4+,Productivity,0,0,0,1
912,912,Sonic CD,2.295140292182099,0.0,16358,1816,4.0,3.5,4+,Games,1,0,0,0
6421,6421,Hop Swap,2.230936590098255,0.0,144,47,4.5,4.5,9+,Games,1,0,0,0
6163,6163,Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),3.2565371130936227,6.99,79,79,4.5,4.5,9+,Games,0,0,0,1
1840,1840,Frozen: Storybook Deluxe - Now with Frozen Fever!,3.0875514363186496,4.99,903,12,3.5,4.0,4+,Entertainment,0,0,1,0
1784,1784,Perfect Video - Video Editor & Movie Maker (Pro),1.314077991779213,3.99,594,68,4.5,5.0,4+,Photo & Video,0,0,1,0
7145,7145,クリスマスミッケ/脱出ゲーム感覚の絵探しパズルゲーム,1.537479079368278,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
1437,1437,Real Metronome Pro,1.749210516538033,1.99,95,22,4.0,4.0,4+,Entertainment,0,1,0,0
3734,3734,AirTycoon 4,2.3932399213722757,2.99,114,0,4.0,0.0,4+,Games,0,0,1,0
3451,3451,Final Guitar - absolute guitar app,1.721068301797159,0.99,0,0,0.0,0.0,17+,Entertainment,0,1,0,0
440,440,かなもじ,1.7872620565158563,3.99,19,0,4.5,0.0,4+,Education,0,0,1,0
3562,3562,殺意の国のアリス -狂気に目覚めた童話の主人公たち-,1.7319431466685837,0.0,0,0,0.0,0.0,9+,Games,1,0,0,0
1751,1751,Vine Camera,1.7130030533493046,0.0,90355,150,3.5,1.5,4+,Photo & Video,1,0,0,0
3013,3013,Baum,2.5436298063098914,1.99,19,7,3.0,3.5,4+,Games,0,1,0,0
2383,2383,Santa was in my House! Catch Santa Camera,1.076567630444938,0.99,2,2,1.0,1.0,4+,Games,0,1,0,0
2091,2091,Step Out Of Bed! Smart alarm clock to get awake early with a tricky and awakening steps counter - Best alarm app to wake up on time with alarmy music ringtone,1.5473685178228833,1.99,6696,5031,4.0,4.0,4+,Lifestyle,0,1,0,0
2142,2142,SlideStory - Create a slideshow movie and a snap video,1.7379396863002656,0.0,220,60,4.5,4.5,4+,Photo & Video,1,0,0,0
2217,2217,一骑当千OL-万人国战（Legend Of Warrior）,2.590513036998242,0.0,151,5,4.5,4.0,9+,Games,1,0,0,0
327,327,FINAL FANTASY II,2.2998362181008254,7.99,2754,55,4.0,2.5,9+,Games,0,0,0,1
4866,4866,MangaZERO - comic reader,1.997237807552896,0.0,9,3,4.5,3.5,17+,Books & Reference,1,0,0,0
217,217,Alipay - Makes Life Easy,2.318708034066321,0.0,1926,2,3.0,3.0,4+,Lifestyle,1,0,0,0
4395,4395,Super Phantom Cat - Be a jumping bro.,2.0817468477413192,0.0,1206,23,4.5,5.0,4+,Games,1,0,0,0
6500,6500,Pigu,2.0859787659246734,0.0,94,17,4.5,4.5,4+,Games,1,0,0,0
3673,3673,Order & Chaos 2: 3D MMO RPG Online Game,2.8469880657594,0.0,6325,56,4.0,4.5,12+,Games,1,0,0,0
1327,1327,Flow Free,1.3153194652587508,0.0,373857,3428,4.5,4.5,4+,Games,1,0,0,0
2028,2028,Mickey Mouse Clubhouse - Color & Play,2.4960601893605863,2.99,452,40,4.0,4.0,4+,Entertainment,0,0,1,0
6233,6233,Test your color IQ！カラーIQ診断テスト２,1.2478260229354416,0.0,0,0,0.0,0.0,17+,Entertainment,1,0,0,0
2416,2416,Crazy Taxi™ City Rush,2.3752519820689635,0.0,22877,993,4.5,4.5,4+,Games,1,0,0,0
3193,3193,Paper Monsters Recut,2.5974198261369694,0.99,36,4,4.0,4.0,4+,Games,0,1,0,0
1818,1818,Facetune,1.78644617334916,3.99,7643,110,4.5,4.5,4+,Photo & Video,0,0,1,0
1717,1717,丸亀製麺,1.1924838199026633,0.0,0,0,0.0,0.0,4+,Food & Drink,1,0,0,0
3731,3731,iMaschine 2,2.706424171711036,9.99,454,63,4.0,3.5,4+,Entertainment,0,0,0,1
6729,6729,"Spa Birthday Party - Nails, Hair, Dress Up & Cake",2.0662811888624115,0.0,122,25,4.0,4.0,4+,Games,1,0,0,0
3859,3859,Oddworld: Munch's Oddysee,2.8526592860855966,2.99,200,103,4.5,4.5,12+,Games,0,0,1,0
2671,2671,Super Slowmo Shooter,1.2984382253107598,0.99,208,22,3.5,4.0,17+,Games,0,1,0,0
6584,6584,Sweet Princess Beauty Salon,2.049361471261053,0.0,54,7,4.5,4.5,4+,Games,1,0,0,0
448,448,Family Feud™ HD,1.8993443772992242,6.99,1156,951,3.5,3.5,4+,Games,0,0,0,1
1,1,Evernote - stay organized,2.200245674860724,0.0,161065,26,4.0,3.5,4+,Productivity,1,0,0,0
4344,4344,Dark Tales: Edgar Allan Poe’s The Mystery of Marie Roget - A Hidden Object Mystery (Full),2.9287623895764545,2.99,15,15,3.0,3.0,9+,Games,0,0,1,0
2942,2942,Suicaチャージ,0.36828688490213096,0.0,3,3,2.0,2.0,4+,Finance,1,0,0,0
4510,4510,艺龙旅行Pro-酒店预订专家,2.1542017474025994,0.99,0,0,0.0,0.0,17+,Travel,0,1,0,0
4098,4098,Zombie Anarchy: Survival Strategy Game,2.407652592150909,0.0,1768,83,4.5,4.0,17+,Games,1,0,0,0
4212,4212,Reelgood - TV Guide for Streaming,1.8718355342530046,0.0,125,6,4.5,4.0,4+,Entertainment,1,0,0,0
6954,6954,Micromon,2.8985079800436293,0.0,56,20,3.5,4.0,9+,Games,1,0,0,0
5775,5775,Battleborn® Tap,2.104900040982396,0.0,1974,465,4.5,4.5,12+,Games,1,0,0,0
4549,4549,Seattle GameDay Sports Radio – Seahawks and Mariners Edition,1.3041457127637874,1.99,31,23,5.0,5.0,4+,Sports,0,1,0,0
6789,6789,Secrets of the Dark: The Flower of Shadow (Full),2.955823355988469,6.99,32,32,3.5,3.5,9+,Games,0,0,0,1
1191,1191,Ski Safari,2.20751318959409,0.99,45121,1168,5.0,4.5,4+,Games,0,1,0,0
457,457,Sushi Cat,1.7950035959386486,0.99,8718,381,4.0,4.5,4+,Games,0,1,0,0
4217,4217,Britney Spears: American Dream,2.722785241215933,0.0,2129,189,4.5,4.0,12+,Games,1,0,0,0
6446,6446,Apple Support,2.0429100619817295,0.0,388,3,4.0,3.0,4+,Utilities,1,0,0,0
2243,2243,Lep's World 3,1.930210153281094,0.0,11341,582,4.5,4.5,4+,Games,1,0,0,0
6291,6291,Virtual Reality Roller Coaster for Google Cardboard VR,2.077411514255984,0.0,77,68,4.0,4.5,4+,Games,1,0,0,0
825,825,My PlayHome,2.3533698952462068,3.99,3523,181,4.5,4.5,4+,Entertainment,0,0,1,0
286,286,Glow Hockey 2 FREE,1.5322063893450797,0.0,186653,226,3.5,3.5,4+,Games,1,0,0,0
269,269,Hipstamatic,2.057217126299428,2.99,12557,6,3.5,5.0,4+,Photo & Video,0,0,1,0
810,810,Domino's Pizza USA,2.0242516274703,0.0,258624,2481,5.0,4.5,4+,Food & Drink,1,0,0,0
2324,2324,InstaVideo Pro - Add background music to videos,0.6280822609906794,1.99,51,11,2.0,2.0,4+,Utilities,0,1,0,0
4187,4187,Brothers: A Tale of Two Sons,3.284565851729689,2.99,460,128,3.5,4.0,12+,Games,0,0,1,0
5216,5216,PROF - 共通点で楽しむSNS,2.0762252446673988,0.0,0,0,0.0,0.0,17+,Photo & Video,1,0,0,0
2722,2722,FRAMED,2.553211656447841,3.99,971,0,4.5,0.0,12+,Games,0,0,1,0
2810,2810,Seashine,2.3979712767490975,0.0,2043,33,4.5,5.0,9+,Games,1,0,0,0
6891,6891,The Walking Dead: A New Frontier,2.9973252118523988,4.99,721,443,4.0,4.0,17+,Games,0,0,1,0
4197,4197,"金陵十三钗－王丽坤代言,伴你穿越红楼今梦",2.094030671214226,3.99,0,0,0.0,0.0,17+,Games,0,0,1,0
384,384,▻Sudoku,1.851270582194151,0.0,359832,17119,4.5,5.0,4+,Games,1,0,0,0
2769,2769,Premium Music Search,0.33425264233423074,4.99,311,81,2.5,2.0,4+,Utilities,0,0,1,0
1531,1531,CUBE SNAP,1.93126966954377,0.99,1133,142,4.5,4.5,4+,Games,0,1,0,0
2484,2484,Sight Words Ninja - Slicing Game to Learn to Read,1.7459409540183037,1.99,112,8,4.0,4.5,4+,Education,0,1,0,0
240,240,Plane Finder - Flight Tracker,1.721258124839885,3.99,1438,171,4.0,4.0,4+,Navigation,0,0,1,0
4311,4311,Ringtones for iPhone with Ringtone Maker,1.5849979876474414,0.0,4013,163,4.5,4.5,4+,Entertainment,1,0,0,0
2615,2615,"Forest: Stay focused, be present",1.7600830582539977,1.99,1869,57,5.0,5.0,4+,Productivity,0,1,0,0
4895,4895,Sago Mini Robot Party,1.9281397068751198,2.99,53,53,4.5,4.5,4+,Education,0,0,1,0
7084,7084,Mannequin Challenge Maker,0.67052415778208,0.99,35,1,2.0,5.0,4+,Photo & Video,0,1,0,0
1275,1275,FreePrints – Photos Delivered,2.052274447109419,0.0,26060,0,5.0,0.0,4+,Photo & Video,1,0,0,0
986,986,HP All-in-One Printer Remote,1.7828093226688775,0.0,9819,415,4.5,4.5,4+,Productivity,1,0,0,0
7105,7105,HealthFace,1.6566347466227853,1.99,28,5,3.5,4.0,4+,Health & Fitness,0,1,0,0
2986,2986,Dr. Panda Mailman,2.229901876877231,3.99,942,10,4.5,3.5,4+,Education,0,0,1,0
3638,3638,全民暴力摩托-暴力摩托3d免费真实赛车小游戏,2.388774156221372,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
719,719,Tiny Tower - Free City Building,2.095936102180785,0.0,414803,4536,4.5,4.5,12+,Games,1,0,0,0
3896,3896,Sky Viper Video Viewer,2.367122867904299,0.0,105,13,3.0,2.0,4+,Entertainment,1,0,0,0
1670,1670,WWF Together,3.104738669758012,0.0,1385,25,4.5,4.5,4+,Education,1,0,0,0
2791,2791,"Record by Under Armour, connects with UA HealthBox",2.3542621445044833,0.0,7754,425,4.5,4.5,12+,Health & Fitness,1,0,0,0
5365,5365,Drive Simulator 2016,2.279306403004211,1.99,19,15,4.5,4.5,4+,Games,0,1,0,0
6473,6473,Circuroid,2.0144323268587336,0.0,342,78,4.5,5.0,4+,Games,1,0,0,0
180,180,PGA Championship 2016 – Baltusrol Golf Club,1.8071763502836429,0.0,10472,58,3.5,2.0,17+,Sports,1,0,0,0
806,806,Superimpose,1.4045429497700812,1.99,2965,205,4.5,5.0,4+,Photo & Video,0,1,0,0
3968,3968,激ムズ！ねこ階段,2.0921800713157834,0.0,1,1,5.0,5.0,9+,Entertainment,1,0,0,0
5439,5439,Alchemic Maze,1.8158167437344461,2.99,17,2,5.0,5.0,4+,Games,0,0,1,0
214,214,Gilt,2.1708511340955137,0.0,26353,3,3.5,2.5,4+,Shopping,1,0,0,0
2447,2447,Speak & Translate － Live Voice and Text Translator,1.7812669674834498,19.99,4344,283,4.5,4.5,4+,Books & Reference,0,0,0,1
6951,6951,Baby Bottle Challenge - Water Bottle Flip,1.786005669141679,0.0,152,56,3.5,3.5,4+,Games,1,0,0,0
3414,3414,Impulse GP - Super Bike Racing,2.1477226877251456,0.0,147,40,4.0,4.0,4+,Games,1,0,0,0
1025,1025,同程旅游-中国汽车票自助周边游海外跟团订票,2.2065560440990297,0.0,57,0,4.0,0.0,4+,Travel,1,0,0,0
4268,4268,Endless Learning Academy,2.886903390820592,0.0,143,4,4.0,4.0,4+,Education,1,0,0,0
39,39,Fieldrunners,1.8252443122230024,2.99,41633,6,4.0,3.0,9+,Games,0,0,1,0
750,750,"Expedia Hotels, Flights & Vacation Package Deals",2.0999291328250558,0.0,10278,112,3.5,4.5,4+,Travel,1,0,0,0
564,564,The Calculator,1.8523396792156976,2.99,1556,25,4.5,5.0,4+,Utilities,0,0,1,0
1273,1273,"You Doodle - draw on photos & pictures, add text",1.8584710257794033,0.0,8520,49,4.5,4.5,4+,Photo & Video,1,0,0,0
3454,3454,Pancake – The Game,1.080410007155637,0.0,4903,497,4.5,4.5,4+,Games,1,0,0,0
3569,3569,スロットマニア・フィーバー～本場ラスベガススロット,2.1190083104691966,0.0,11,0,4.5,0.0,12+,Games,1,0,0,0
5916,5916,ジョナサンアプリ　お得なクーポンが使える便利なアプリ,1.2654310668267126,0.0,0,0,0.0,0.0,12+,Food & Drink,1,0,0,0
712,712,iStatVball 2 iPad Edition,1.1805272829134097,19.99,193,0,4.5,0.0,4+,Sports,0,0,0,1
6412,6412,1-Bit Rogue: A dungeon crawler RPG!,1.8091487921777871,0.0,378,106,4.5,4.5,12+,Games,1,0,0,0
4173,4173,Dreampath - The Two Kingdoms HD - A Magical Hidden Object Game (Full),2.965232754559012,6.99,248,23,4.5,5.0,9+,Games,0,0,0,1
2890,2890,Swift Playgrounds,2.4056707217213265,0.0,578,59,4.0,3.5,4+,Education,1,0,0,0
4667,4667,Myths of the World: The Heart of Desolation - A Hidden Object Adventure (Full),3.0981070146746195,6.99,68,68,4.5,4.5,9+,Games,0,0,0,1
140,140,SmartGo Player,1.345550157487743,2.99,533,27,4.0,4.0,4+,Games,0,0,1,0
2072,2072,"Mister Maker: Let’s Make It! – Design, Draw, Paint, Make and Play",2.2577649452931206,2.99,9,0,4.5,0.0,4+,Entertainment,0,0,1,0
1945,1945,YY HD-和美女帅哥主播视频聊天的直播软件,2.0496443525693,0.0,94,13,3.0,4.5,17+,Entertainment,1,0,0,0
146,146,Unblock Me,1.6327204212336117,0.99,7973,127,4.0,5.0,4+,Games,0,1,0,0
7177,7177,问仙奇遇-新玩法新套装嗨到爆,2.3181197060686167,0.99,0,0,0.0,0.0,9+,Games,0,1,0,0
6870,6870,蒼の彼方のフォーリズム‐ETERNAL SKY-,2.6366583711166833,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
3008,3008,Odd Bot Out,1.1023307801015434,3.99,157,157,4.5,4.5,4+,Games,0,0,1,0
1549,1549,ライブチャット、ビデオチャット通話が楽しめる！ ライブでゴーゴー,1.5074375607082477,0.0,0,0,0.0,0.0,17+,Social Networking,1,0,0,0
3100,3100,Dog Simulator 2015,2.290559901239538,0.0,29817,6173,4.5,4.5,4+,Games,1,0,0,0
3122,3122,Weirdwood Manor,2.5350978201620653,0.0,197,5,4.5,5.0,4+,Books & Reference,1,0,0,0
6252,6252,MARVEL Tsum Tsum,2.0708723881581865,0.0,838,8,4.5,4.5,4+,Games,1,0,0,0
1218,1218,Hay Day,2.055535046703231,0.0,567344,4887,4.5,4.5,4+,Games,1,0,0,0
2538,2538,Ninja UP!,1.5778478213017826,0.0,1233,366,4.0,4.5,4+,Games,1,0,0,0
1947,1947,Jigsaw Puzzle Collection HD,1.9356130555390174,0.0,40227,2371,4.5,4.5,12+,Games,1,0,0,0
2804,2804,Memorado Brain Training for Memory & Mindfulness,2.173931798525129,0.0,2067,108,5.0,5.0,4+,Education,1,0,0,0
372,372,"PDF Reader Pro Edition - Annotate,edit & sign PDFs",1.799188864576873,9.99,7033,119,4.0,4.5,4+,Business,0,0,0,1
2496,2496,Brushstroke,1.7884441383708476,3.99,1373,116,4.5,4.5,4+,Photo & Video,0,0,1,0
6435,6435,Trucker Parking Simulator 2 a Real Monster Truck & Lorry Driving Test,2.5550859803582293,0.0,101,101,4.0,4.0,4+,Games,1,0,0,0
2698,2698,Heroes® of Might & Magic® III – HD Edition,3.2693571773519032,9.99,800,203,3.5,4.0,12+,Games,0,0,0,1
40,40,Juxtaposer,1.6554169857277243,2.99,3610,7,4.5,5.0,4+,Photo & Video,0,0,1,0
5188,5188,謎解き窓ガラスの跡,1.1598678470925667,0.0,0,0,0.0,0.0,4+,Books & Reference,1,0,0,0
6444,6444,Mebo,2.531077647994433,0.0,64,11,3.0,3.5,9+,Entertainment,1,0,0,0
686,686,ContactsBook -AddressBook Organizer,0.8512583487190752,0.99,7,1,4.5,4.0,4+,Utilities,0,1,0,0
3046,3046,Highrise - Your Avatar Community,2.066251361968962,0.0,2011,15,4.0,4.5,12+,Social Networking,1,0,0,0
5512,5512,KINGDOM HEARTS Union χ[Cross],1.9158112438050592,0.0,2984,241,4.0,2.5,4+,Games,1,0,0,0
1631,1631,Christmas Stories: Nutcracker Collector's Edition HD (Full),2.7862210036331057,6.99,259,259,4.5,4.5,4+,Games,0,0,0,1
6377,6377,Nanuleu,2.117923904412037,2.99,65,27,4.0,3.5,9+,Games,0,0,1,0
6410,6410,Kerflux,1.7680754476517375,0.0,1648,180,4.5,5.0,4+,Games,1,0,0,0
131,131,radio.de - Der Radioplayer,1.6097757719946577,0.0,64,9,4.5,5.0,4+,Entertainment,1,0,0,0
2545,2545,Windy ~ Sleep Relax Meditate & white noise sounds,1.9784270494954945,1.99,5285,259,4.5,4.5,4+,Health & Fitness,0,1,0,0
6862,6862,Vulture Island,0.8465845028980461,2.99,29,0,3.5,0.0,12+,Games,0,0,1,0
4708,4708,Defend the Planet,2.120929117770891,0.0,510,66,4.0,4.0,4+,Games,1,0,0,0
2523,2523,DatPiff,1.9477865041021376,0.0,2815,115,3.5,4.5,17+,Entertainment,1,0,0,0
6244,6244,Dumb Ways JR Madcap's Plane,2.0417005302950115,1.99,3,3,3.5,3.5,4+,Education,0,1,0,0
869,869,FINAL FANTASY TACTICS: THE WAR OF THE LIONS,2.705443748291023,13.99,5180,3723,4.5,4.5,9+,Games,0,0,0,1
2466,2466,Deliciously Ella,2.717999842875405,3.99,62,0,3.5,0.0,4+,Food & Drink,0,0,1,0
2448,2448,Speak & Translate － Voice and Text Translator,1.8956435048240792,0.0,12062,537,4.5,4.5,4+,Productivity,1,0,0,0
1505,1505,Earn to Die,1.7511712870064502,0.99,6977,893,4.5,4.5,12+,Games,0,1,0,0
2662,2662,Smart Music: Streaming Videos and Radio,1.5149194664903174,0.0,17,0,4.5,0.0,12+,Entertainment,1,0,0,0
1238,1238,Sonic The Hedgehog 4™ Episode II,2.857969597322761,2.99,5606,44,3.5,4.0,9+,Games,0,0,1,0
91,91,Skype for iPhone,2.12463136451665,0.0,373519,127,3.5,4.0,4+,Social Networking,1,0,0,0
1690,1690,ZEDGE™ Ringtones,1.7231600213042693,0.0,9010,165,3.5,1.0,12+,Entertainment,1,0,0,0
6986,6986,Epic Battle Simulator,2.097337148661955,0.0,1647,44,4.5,4.5,9+,Games,1,0,0,0
3725,3725,Sling Kong,2.2772331977719693,0.0,4638,133,4.5,4.5,9+,Games,1,0,0,0
3438,3438,Drive Ahead!,2.398078960675112,0.0,19776,105,4.5,4.5,9+,Games,1,0,0,0
5107,5107,Lords Mobile,2.546003161790299,0.0,10263,287,4.5,4.5,9+,Games,1,0,0,0
5631,5631,Battlefleet Gothic: Leviathan,2.62369989558639,9.99,147,4,4.0,4.0,9+,Games,0,0,0,1
973,973,Mathway - Math Problem Solver,1.9743274354236169,0.0,1854,28,3.5,3.5,4+,Education,1,0,0,0
5533,5533,Brio - Don’t Fall!,1.617252033090797,0.0,56,56,3.5,3.5,4+,Games,1,0,0,0
6151,6151,微火车票-查机票订酒店春运特价随行,1.6884376205921643,0.99,0,0,0.0,0.0,4+,Travel,0,1,0,0
6997,6997,LVL,1.9748385570638087,1.99,284,2,4.5,5.0,4+,Games,0,1,0,0
1158,1158,Toca House,1.929372939158054,2.99,3048,43,4.0,3.5,4+,Education,0,0,1,0
2027,2027,Can You Escape,1.808170445887295,0.0,218024,1734,4.5,4.5,4+,Games,1,0,0,0
3044,3044,Fragment's Note Memories -Fragment's Note公式資料集アプリ-,2.7092004004297867,4.99,0,0,0.0,0.0,17+,Books & Reference,0,0,1,0
1347,1347,Frax HD - The First Realtime Immersive Fractals,1.9732387231442492,1.99,298,20,5.0,5.0,4+,Entertainment,0,1,0,0
4565,4565,Rival Fire,2.950526467539655,0.0,10701,150,4.5,4.5,12+,Games,1,0,0,0
5603,5603,BLOCK(ブロック) -ぼくの箱庭【3D】-,2.3242577553830777,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
6948,6948,【ドレ？ドコ？】脱出ゲーム感覚の謎解きパズルゲーム,1.5707647003284355,0.0,1,1,3.0,3.0,12+,Games,1,0,0,0
1856,1856,Cute CUT Pro - Full Featured Video Editor,1.7160283983629525,5.99,1478,253,4.0,4.5,4+,Photo & Video,0,0,0,1
3764,3764,Patternator Pattern Maker Backgrounds & Wallpapers,1.6807342646884285,0.0,2092,625,5.0,5.0,4+,Photo & Video,1,0,0,0
6769,6769,Star Wars™ Force Band™ by Sphero,2.747958410661813,0.0,215,178,4.5,4.5,4+,Entertainment,1,0,0,0
6815,6815,Facetune 2,2.1517037945022097,0.0,1009,12,3.0,3.5,4+,Photo & Video,1,0,0,0
6718,6718,Offline Auto IV Calc for Pokemon GO,2.1030884271335877,0.0,137,4,4.5,5.0,9+,Games,1,0,0,0
3074,3074,"GameDay Pro Football Radio - Live Games, Scores, Highlights, News, Stats, and Schedules",1.2738805515112113,1.99,113,52,5.0,5.0,4+,Sports,0,1,0,0
12,12,Google – Search made just for mobile,2.2552218344579056,0.0,479440,203,3.5,4.0,17+,Utilities,1,0,0,0
3147,3147,Pic-it Collage - Photo Collage Maker and Editor,1.5585165747378622,0.0,415,72,4.5,4.5,4+,Photo & Video,1,0,0,0
4537,4537,Maximum Car,2.2500074706690967,0.0,256,14,4.0,4.0,9+,Games,1,0,0,0
6949,6949,TENOSEL+,1.8931567674424987,0.0,17,17,2.5,2.5,4+,Games,1,0,0,0
5494,5494,Wonder Keyboard: Sound Smart & Funny with AI,1.8518818169990714,0.0,375,18,4.5,5.0,9+,Utilities,1,0,0,0
2405,2405,"Warhammer 40,000: Deathwatch - Tyranid Invasion",3.224378429352382,1.99,2917,2550,4.5,4.5,12+,Games,0,1,0,0
3552,3552,Jelly Squares Free,1.716153650326954,0.0,173,1,4.5,5.0,4+,Games,1,0,0,0
4934,4934,Doo - Get Things Done,1.2158753954612755,3.99,110,3,4.0,5.0,4+,Productivity,0,0,1,0
5203,5203,Super Arc Light,2.0406853939581753,1.99,1246,936,4.0,4.5,4+,Games,0,1,0,0
1821,1821,Fireman Sam - Fire & Rescue,2.3341198594816923,1.99,38,1,3.5,1.0,4+,Games,0,1,0,0
2219,2219,Toca Mini,2.7267320978675196,2.99,536,71,4.0,4.0,4+,Education,0,0,1,0
4956,4956,熊猫直播HD-最娱乐的直播平台,1.4035666025380518,0.0,10,0,2.0,0.0,12+,Entertainment,1,0,0,0
4094,4094,Maim Street,2.2413721301584357,0.0,99,59,4.5,4.5,12+,Games,1,0,0,0
793,793,"PhotoToaster - Photo Editor, Filters, Effects and Borders",1.7645049056279403,2.99,4748,391,5.0,5.0,4+,Photo & Video,0,0,1,0
1590,1590,Watch NFL Network,1.8636975005709,0.0,1110,30,2.0,2.0,4+,Sports,1,0,0,0
6544,6544,Crooked Path,2.0321471462975897,0.0,14,6,3.0,4.0,4+,Games,1,0,0,0
4970,4970,キンニクエスト 筋肉と筋肉と筋肉と呪われし筋肉,2.2399723018608433,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
4319,4319,Bakery Blitz: Cooking Game,2.084701365324803,0.0,2605,27,4.0,2.5,4+,Games,1,0,0,0
614,614,Cartoon Network App – Teen Titans Go! And more!,2.0080633587137906,0.0,15984,97,3.0,3.5,9+,Entertainment,1,0,0,0
1271,1271,Le Havre (The Harbor),2.1967011124333857,4.99,2125,561,4.5,4.5,4+,Games,0,0,1,0
4724,4724,Tap Tycoon - Country vs Country,2.391101025329553,0.0,11034,3142,4.5,5.0,4+,Games,1,0,0,0
167,167,FACEinHOLE®,1.107820267248048,0.99,4016,1,4.0,5.0,12+,Photo & Video,0,1,0,0
560,560,AVPlayer,1.599784853673271,2.99,853,11,4.0,5.0,17+,Entertainment,0,0,1,0
5958,5958,Pan Book 4: Capitol Rising,2.9025266675894605,5.99,1,1,5.0,5.0,4+,Books & Reference,0,0,0,1
275,275,Angry Birds,2.2454287619117013,0.0,824451,107,4.5,3.0,4+,Games,1,0,0,0
5100,5100,ピッタリあわせて！脳トレcube,1.549787718291278,0.0,0,0,0.0,0.0,4+,Games,1,0,0,0
2546,2546,妙健康-健康自测管家,2.193817246522534,0.0,0,0,0.0,0.0,17+,Health & Fitness,1,0,0,0
192,192,NFL Sunday Ticket,1.9826917521628333,0.0,24258,305,3.0,2.5,4+,Entertainment,1,0,0,0
420,420,WeatherPro for iPad,1.774341752782963,2.99,725,26,4.0,4.5,4+,Weather,0,0,1,0
2539,2539,"VIDO - Rewards, Music and Videos for YouTube",1.6745580388421282,0.0,2133,32,4.5,3.5,17+,Entertainment,1,0,0,0
3421,3421,Blackbox - think outside the box,2.0017034322576412,0.0,80058,444,5.0,5.0,4+,Games,1,0,0,0
3026,3026,Space Age: A Cosmic Adventure,1.9338364052882553,1.99,412,50,4.0,4.0,9+,Games,0,1,0,0
548,548,欧路英语词典 Eudic 增强版,2.183756550245211,2.99,206,2,4.0,3.5,17+,Books & Reference,0,0,1,0
5169,5169,Dark Parables: Queen of Sands - A Mystery Hidden Object Game (Full),3.0764907992564647,6.99,184,184,4.5,4.5,9+,Games,0,0,0,1
1754,1754,teamLabBody-3D Motion Human Anatomy-,2.118320952504393,24.99,1,1,1.0,1.0,12+,Medical,0,0,0,1
2397,2397,咪咕视频-电视剧综艺直播,1.6393669422250539,0.0,0,0,0.0,0.0,17+,Lifestyle,1,0,0,0
4113,4113,俺と鬼嫁の100日戦記,1.5737764068651707,0.0,3,3,4.5,4.5,4+,Games,1,0,0,0
7152,7152,Addon Creator Studio for Minecraft PE,1.7917958772599987,1.99,214,137,4.0,4.5,12+,Entertainment,0,1,0,0
6566,6566,Fakey - Fake GPS Location Spoof,1.0884904701823963,0.0,78,78,3.5,3.5,4+,Entertainment,1,0,0,0
4692,4692,Sky Hoppers,1.9181037620117465,0.0,805,89,4.5,4.0,4+,Games,1,0,0,0
6384,6384,Rings.,1.9318492712563136,0.0,538,8,4.5,3.5,4+,Games,1,0,0,0
4369,4369,Bibi & Tina: Pferdeabenteuer,2.794478287122952,2.99,0,0,0.0,0.0,4+,Games,0,0,1,0
3931,3931,RollerCoaster Tycoon® 3,2.846101960297892,4.99,1334,469,4.0,4.0,4+,Games,0,0,1,0
2389,2389,Shadow Blade,2.782935338366224,1.99,503,37,4.5,4.5,12+,Games,0,1,0,0
5280,5280,Wooden Block Puzzle - Wood jigsaw fit 1010 matrix,1.7039616520914853,0.0,44237,1219,4.5,5.0,4+,Games,1,0,0,0
5532,5532,Sausage Legend - Fighting Game,2.114314014758002,0.0,90,10,4.5,4.0,9+,Games,1,0,0,0
3695,3695,Ab & Core Sworkit - Free Workout Trainer,1.7770351282431602,0.0,2901,744,5.0,5.0,4+,Health & Fitness,1,0,0,0
2143,2143,Toca Cars,1.9876126450136313,2.99,1238,29,4.0,4.0,4+,Education,0,0,1,0
1383,1383,Rhonna Collage,2.093379654630218,1.99,239,2,4.0,5.0,4+,Photo & Video,0,1,0,0
2286,2286,Ski Safari: Adventure Time - Stunt Skiing Endless Runner with Finn and BMO,2.4992168005121864,0.99,3699,827,4.5,4.5,4+,Games,0,1,0,0
1703,1703,Amaziograph,1.3280940578150267,0.99,181,14,4.0,4.0,4+,Entertainment,0,1,0,0
2175,2175,Chatous - Chat with new people,2.013073281811836,0.0,1609,5,3.0,5.0,12+,Social Networking,1,0,0,0
3989,3989,_PRISM,2.6022803398688144,2.99,648,330,4.5,4.5,4+,Games,0,0,1,0
4719,4719,"Farm Heroes Super Saga: Match, Collect and Grow!",2.4765229640649524,0.0,16259,52,4.5,4.5,4+,Games,1,0,0,0
5135,5135,激ムズ！お前、脱出できんの？～反射神経アクションゲーム～,1.5443037402430673,0.0,0,0,0.0,0.0,12+,Games,1,0,0,0
